"pair_id","sample_a_1","sample_b_1","count_1","sample_a_2","sample_b_2","count_2","diff","abs_diff","rel_diff"
"CDIF_SB_1000||CDIF_SB_6","CDIF_SB_1000","CDIF_SB_6",5097,"CDIF_SB_1000","CDIF_SB_6",5097,0,0,0
"CDIF_SB_1000||CDIF_SB_602","CDIF_SB_1000","CDIF_SB_602",5101,"CDIF_SB_1000","CDIF_SB_602",5101,0,0,0
"CDIF_SB_1000||CDIF_SB_61","CDIF_SB_1000","CDIF_SB_61",16217,"CDIF_SB_1000","CDIF_SB_61",16217,0,0,0
"CDIF_SB_1000||CDIF_SB_632","CDIF_SB_1000","CDIF_SB_632",10227,"CDIF_SB_1000","CDIF_SB_632",10227,0,0,0
"CDIF_SB_1000||CDIF_SB_637","CDIF_SB_1000","CDIF_SB_637",423,"CDIF_SB_1000","CDIF_SB_637",423,0,0,0
"CDIF_SB_1000||CDIF_SB_654","CDIF_SB_1000","CDIF_SB_654",9242,"CDIF_SB_1000","CDIF_SB_654",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_659","CDIF_SB_1000","CDIF_SB_659",10227,"CDIF_SB_1000","CDIF_SB_659",10227,0,0,0
"CDIF_SB_1000||CDIF_SB_662","CDIF_SB_1000","CDIF_SB_662",6154,"CDIF_SB_1000","CDIF_SB_662",6154,0,0,0
"CDIF_SB_1000||CDIF_SB_667","CDIF_SB_1000","CDIF_SB_667",5151,"CDIF_SB_1000","CDIF_SB_667",5151,0,0,0
"CDIF_SB_1000||CDIF_SB_671","CDIF_SB_1000","CDIF_SB_671",9248,"CDIF_SB_1000","CDIF_SB_671",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_673","CDIF_SB_1000","CDIF_SB_673",9237,"CDIF_SB_1000","CDIF_SB_673",9237,0,0,0
"CDIF_SB_1000||CDIF_SB_674","CDIF_SB_1000","CDIF_SB_674",4942,"CDIF_SB_1000","CDIF_SB_674",4942,0,0,0
"CDIF_SB_1000||CDIF_SB_678","CDIF_SB_1000","CDIF_SB_678",6759,"CDIF_SB_1000","CDIF_SB_678",6759,0,0,0
"CDIF_SB_1000||CDIF_SB_68","CDIF_SB_1000","CDIF_SB_68",16238,"CDIF_SB_1000","CDIF_SB_68",16238,0,0,0
"CDIF_SB_1000||CDIF_SB_681","CDIF_SB_1000","CDIF_SB_681",11352,"CDIF_SB_1000","CDIF_SB_681",11352,0,0,0
"CDIF_SB_1000||CDIF_SB_684","CDIF_SB_1000","CDIF_SB_684",15990,"CDIF_SB_1000","CDIF_SB_684",15990,0,0,0
"CDIF_SB_1000||CDIF_SB_686","CDIF_SB_1000","CDIF_SB_686",8955,"CDIF_SB_1000","CDIF_SB_686",8955,0,0,0
"CDIF_SB_1000||CDIF_SB_69","CDIF_SB_1000","CDIF_SB_69",5093,"CDIF_SB_1000","CDIF_SB_69",5093,0,0,0
"CDIF_SB_1000||CDIF_SB_692","CDIF_SB_1000","CDIF_SB_692",9247,"CDIF_SB_1000","CDIF_SB_692",9247,0,0,0
"CDIF_SB_1000||CDIF_SB_696","CDIF_SB_1000","CDIF_SB_696",9242,"CDIF_SB_1000","CDIF_SB_696",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_699","CDIF_SB_1000","CDIF_SB_699",6197,"CDIF_SB_1000","CDIF_SB_699",6197,0,0,0
"CDIF_SB_1000||CDIF_SB_7","CDIF_SB_1000","CDIF_SB_7",9249,"CDIF_SB_1000","CDIF_SB_7",9249,0,0,0
"CDIF_SB_1000||CDIF_SB_700","CDIF_SB_1000","CDIF_SB_700",9243,"CDIF_SB_1000","CDIF_SB_700",9243,0,0,0
"CDIF_SB_1000||CDIF_SB_706","CDIF_SB_1000","CDIF_SB_706",9247,"CDIF_SB_1000","CDIF_SB_706",9247,0,0,0
"CDIF_SB_1000||CDIF_SB_717","CDIF_SB_1000","CDIF_SB_717",9248,"CDIF_SB_1000","CDIF_SB_717",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_719","CDIF_SB_1000","CDIF_SB_719",9248,"CDIF_SB_1000","CDIF_SB_719",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_720","CDIF_SB_1000","CDIF_SB_720",9246,"CDIF_SB_1000","CDIF_SB_720",9246,0,0,0
"CDIF_SB_1000||CDIF_SB_721","CDIF_SB_1000","CDIF_SB_721",9225,"CDIF_SB_1000","CDIF_SB_721",9225,0,0,0
"CDIF_SB_1000||CDIF_SB_722","CDIF_SB_1000","CDIF_SB_722",9242,"CDIF_SB_1000","CDIF_SB_722",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_727","CDIF_SB_1000","CDIF_SB_727",4934,"CDIF_SB_1000","CDIF_SB_727",4934,0,0,0
"CDIF_SB_1000||CDIF_SB_729","CDIF_SB_1000","CDIF_SB_729",6155,"CDIF_SB_1000","CDIF_SB_729",6155,0,0,0
"CDIF_SB_1000||CDIF_SB_731","CDIF_SB_1000","CDIF_SB_731",1804,"CDIF_SB_1000","CDIF_SB_731",1804,0,0,0
"CDIF_SB_1000||CDIF_SB_745","CDIF_SB_1000","CDIF_SB_745",1836,"CDIF_SB_1000","CDIF_SB_745",1836,0,0,0
"CDIF_SB_1000||CDIF_SB_747","CDIF_SB_1000","CDIF_SB_747",9246,"CDIF_SB_1000","CDIF_SB_747",9246,0,0,0
"CDIF_SB_1000||CDIF_SB_749","CDIF_SB_1000","CDIF_SB_749",9248,"CDIF_SB_1000","CDIF_SB_749",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_751","CDIF_SB_1000","CDIF_SB_751",9305,"CDIF_SB_1000","CDIF_SB_751",9305,0,0,0
"CDIF_SB_1000||CDIF_SB_76","CDIF_SB_1000","CDIF_SB_76",9248,"CDIF_SB_1000","CDIF_SB_76",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_766","CDIF_SB_1000","CDIF_SB_766",8913,"CDIF_SB_1000","CDIF_SB_766",8913,0,0,0
"CDIF_SB_1000||CDIF_SB_767","CDIF_SB_1000","CDIF_SB_767",9248,"CDIF_SB_1000","CDIF_SB_767",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_775","CDIF_SB_1000","CDIF_SB_775",9246,"CDIF_SB_1000","CDIF_SB_775",9246,0,0,0
"CDIF_SB_1000||CDIF_SB_782","CDIF_SB_1000","CDIF_SB_782",9231,"CDIF_SB_1000","CDIF_SB_782",9231,0,0,0
"CDIF_SB_1000||CDIF_SB_783","CDIF_SB_1000","CDIF_SB_783",1805,"CDIF_SB_1000","CDIF_SB_783",1805,0,0,0
"CDIF_SB_1000||CDIF_SB_786","CDIF_SB_1000","CDIF_SB_786",9242,"CDIF_SB_1000","CDIF_SB_786",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_787","CDIF_SB_1000","CDIF_SB_787",10428,"CDIF_SB_1000","CDIF_SB_787",10428,0,0,0
"CDIF_SB_1000||CDIF_SB_791","CDIF_SB_1000","CDIF_SB_791",9247,"CDIF_SB_1000","CDIF_SB_791",9247,0,0,0
"CDIF_SB_1000||CDIF_SB_796","CDIF_SB_1000","CDIF_SB_796",9242,"CDIF_SB_1000","CDIF_SB_796",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_799","CDIF_SB_1000","CDIF_SB_799",10660,"CDIF_SB_1000","CDIF_SB_799",10660,0,0,0
"CDIF_SB_1000||CDIF_SB_8","CDIF_SB_1000","CDIF_SB_8",9245,"CDIF_SB_1000","CDIF_SB_8",9245,0,0,0
"CDIF_SB_1000||CDIF_SB_807","CDIF_SB_1000","CDIF_SB_807",5562,"CDIF_SB_1000","CDIF_SB_807",5562,0,0,0
"CDIF_SB_1000||CDIF_SB_81","CDIF_SB_1000","CDIF_SB_81",15905,"CDIF_SB_1000","CDIF_SB_81",15905,0,0,0
"CDIF_SB_1000||CDIF_SB_82","CDIF_SB_1000","CDIF_SB_82",9245,"CDIF_SB_1000","CDIF_SB_82",9245,0,0,0
"CDIF_SB_1000||CDIF_SB_832","CDIF_SB_1000","CDIF_SB_832",9242,"CDIF_SB_1000","CDIF_SB_832",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_834","CDIF_SB_1000","CDIF_SB_834",16344,"CDIF_SB_1000","CDIF_SB_834",16344,0,0,0
"CDIF_SB_1000||CDIF_SB_845","CDIF_SB_1000","CDIF_SB_845",9246,"CDIF_SB_1000","CDIF_SB_845",9246,0,0,0
"CDIF_SB_1000||CDIF_SB_85","CDIF_SB_1000","CDIF_SB_85",6737,"CDIF_SB_1000","CDIF_SB_85",6737,0,0,0
"CDIF_SB_1000||CDIF_SB_850","CDIF_SB_1000","CDIF_SB_850",9246,"CDIF_SB_1000","CDIF_SB_850",9246,0,0,0
"CDIF_SB_1000||CDIF_SB_855","CDIF_SB_1000","CDIF_SB_855",10431,"CDIF_SB_1000","CDIF_SB_855",10431,0,0,0
"CDIF_SB_1000||CDIF_SB_858","CDIF_SB_1000","CDIF_SB_858",5095,"CDIF_SB_1000","CDIF_SB_858",5095,0,0,0
"CDIF_SB_1000||CDIF_SB_864","CDIF_SB_1000","CDIF_SB_864",9224,"CDIF_SB_1000","CDIF_SB_864",9224,0,0,0
"CDIF_SB_1000||CDIF_SB_866","CDIF_SB_1000","CDIF_SB_866",5097,"CDIF_SB_1000","CDIF_SB_866",5097,0,0,0
"CDIF_SB_1000||CDIF_SB_87","CDIF_SB_1000","CDIF_SB_87",9241,"CDIF_SB_1000","CDIF_SB_87",9241,0,0,0
"CDIF_SB_1000||CDIF_SB_879","CDIF_SB_1000","CDIF_SB_879",16231,"CDIF_SB_1000","CDIF_SB_879",16231,0,0,0
"CDIF_SB_1000||CDIF_SB_885","CDIF_SB_1000","CDIF_SB_885",9243,"CDIF_SB_1000","CDIF_SB_885",9243,0,0,0
"CDIF_SB_1000||CDIF_SB_887","CDIF_SB_1000","CDIF_SB_887",9242,"CDIF_SB_1000","CDIF_SB_887",9242,0,0,0
"CDIF_SB_1000||CDIF_SB_897","CDIF_SB_1000","CDIF_SB_897",9244,"CDIF_SB_1000","CDIF_SB_897",9244,0,0,0
"CDIF_SB_1000||CDIF_SB_899","CDIF_SB_1000","CDIF_SB_899",1810,"CDIF_SB_1000","CDIF_SB_899",1810,0,0,0
"CDIF_SB_1000||CDIF_SB_902","CDIF_SB_1000","CDIF_SB_902",9249,"CDIF_SB_1000","CDIF_SB_902",9249,0,0,0
"CDIF_SB_1000||CDIF_SB_911","CDIF_SB_1000","CDIF_SB_911",9249,"CDIF_SB_1000","CDIF_SB_911",9249,0,0,0
"CDIF_SB_1000||CDIF_SB_915","CDIF_SB_1000","CDIF_SB_915",9247,"CDIF_SB_1000","CDIF_SB_915",9247,0,0,0
"CDIF_SB_1000||CDIF_SB_919","CDIF_SB_1000","CDIF_SB_919",9225,"CDIF_SB_1000","CDIF_SB_919",9225,0,0,0
"CDIF_SB_1000||CDIF_SB_926","CDIF_SB_1000","CDIF_SB_926",7862,"CDIF_SB_1000","CDIF_SB_926",7862,0,0,0
"CDIF_SB_1000||CDIF_SB_929","CDIF_SB_1000","CDIF_SB_929",9227,"CDIF_SB_1000","CDIF_SB_929",9227,0,0,0
"CDIF_SB_1000||CDIF_SB_934","CDIF_SB_1000","CDIF_SB_934",9245,"CDIF_SB_1000","CDIF_SB_934",9245,0,0,0
"CDIF_SB_1000||CDIF_SB_938","CDIF_SB_1000","CDIF_SB_938",9249,"CDIF_SB_1000","CDIF_SB_938",9249,0,0,0
"CDIF_SB_1000||CDIF_SB_946","CDIF_SB_1000","CDIF_SB_946",9245,"CDIF_SB_1000","CDIF_SB_946",9245,0,0,0
"CDIF_SB_1000||CDIF_SB_956","CDIF_SB_1000","CDIF_SB_956",6153,"CDIF_SB_1000","CDIF_SB_956",6153,0,0,0
"CDIF_SB_1000||CDIF_SB_975","CDIF_SB_1000","CDIF_SB_975",16329,"CDIF_SB_1000","CDIF_SB_975",16329,0,0,0
"CDIF_SB_1000||CDIF_SB_979","CDIF_SB_1000","CDIF_SB_979",1806,"CDIF_SB_1000","CDIF_SB_979",1806,0,0,0
"CDIF_SB_1000||CDIF_SB_980","CDIF_SB_1000","CDIF_SB_980",10428,"CDIF_SB_1000","CDIF_SB_980",10428,0,0,0
"CDIF_SB_1000||CDIF_SB_982","CDIF_SB_1000","CDIF_SB_982",9248,"CDIF_SB_1000","CDIF_SB_982",9248,0,0,0
"CDIF_SB_1000||CDIF_SB_99","CDIF_SB_1000","CDIF_SB_99",9230,"CDIF_SB_1000","CDIF_SB_99",9230,0,0,0
"CDIF_SB_1000||CDIF_SB_997","CDIF_SB_1000","CDIF_SB_997",7154,"CDIF_SB_1000","CDIF_SB_997",7154,0,0,0
"CDIF_SB_1005||CDIF_SB_1014","CDIF_SB_1005","CDIF_SB_1014",45,"CDIF_SB_1005","CDIF_SB_1014",45,0,0,0
"CDIF_SB_1005||CDIF_SB_102","CDIF_SB_1005","CDIF_SB_102",36,"CDIF_SB_1005","CDIF_SB_102",36,0,0,0
"CDIF_SB_1005||CDIF_SB_1020","CDIF_SB_1005","CDIF_SB_1020",9576,"CDIF_SB_1005","CDIF_SB_1020",9576,0,0,0
"CDIF_SB_1005||CDIF_SB_1025","CDIF_SB_1005","CDIF_SB_1025",39,"CDIF_SB_1005","CDIF_SB_1025",39,0,0,0
"CDIF_SB_1005||CDIF_SB_1046","CDIF_SB_1005","CDIF_SB_1046",6171,"CDIF_SB_1005","CDIF_SB_1046",6171,0,0,0
"CDIF_SB_1005||CDIF_SB_105","CDIF_SB_1005","CDIF_SB_105",36,"CDIF_SB_1005","CDIF_SB_105",36,0,0,0
"CDIF_SB_1005||CDIF_SB_106","CDIF_SB_1005","CDIF_SB_106",8916,"CDIF_SB_1005","CDIF_SB_106",8916,0,0,0
"CDIF_SB_1005||CDIF_SB_1060","CDIF_SB_1005","CDIF_SB_1060",5345,"CDIF_SB_1005","CDIF_SB_1060",5345,0,0,0
"CDIF_SB_1005||CDIF_SB_107","CDIF_SB_1005","CDIF_SB_107",15260,"CDIF_SB_1005","CDIF_SB_107",15260,0,0,0
"CDIF_SB_1005||CDIF_SB_1077","CDIF_SB_1005","CDIF_SB_1077",36,"CDIF_SB_1005","CDIF_SB_1077",36,0,0,0
"CDIF_SB_1005||CDIF_SB_1081","CDIF_SB_1005","CDIF_SB_1081",7711,"CDIF_SB_1005","CDIF_SB_1081",7711,0,0,0
"CDIF_SB_1005||CDIF_SB_109","CDIF_SB_1005","CDIF_SB_109",8428,"CDIF_SB_1005","CDIF_SB_109",8428,0,0,0
"CDIF_SB_1005||CDIF_SB_1094","CDIF_SB_1005","CDIF_SB_1094",9195,"CDIF_SB_1005","CDIF_SB_1094",9195,0,0,0
"CDIF_SB_1005||CDIF_SB_1099","CDIF_SB_1005","CDIF_SB_1099",7711,"CDIF_SB_1005","CDIF_SB_1099",7711,0,0,0
"CDIF_SB_1005||CDIF_SB_1104","CDIF_SB_1005","CDIF_SB_1104",37,"CDIF_SB_1005","CDIF_SB_1104",37,0,0,0
"CDIF_SB_1005||CDIF_SB_1109","CDIF_SB_1005","CDIF_SB_1109",39,"CDIF_SB_1005","CDIF_SB_1109",39,0,0,0
"CDIF_SB_1005||CDIF_SB_1112","CDIF_SB_1005","CDIF_SB_1112",14109,"CDIF_SB_1005","CDIF_SB_1112",14109,0,0,0
"CDIF_SB_1005||CDIF_SB_1113","CDIF_SB_1005","CDIF_SB_1113",13907,"CDIF_SB_1005","CDIF_SB_1113",13907,0,0,0
"CDIF_SB_1005||CDIF_SB_112","CDIF_SB_1005","CDIF_SB_112",7697,"CDIF_SB_1005","CDIF_SB_112",7697,0,0,0
"CDIF_SB_1005||CDIF_SB_1125","CDIF_SB_1005","CDIF_SB_1125",11047,"CDIF_SB_1005","CDIF_SB_1125",11047,0,0,0
"CDIF_SB_1005||CDIF_SB_1144","CDIF_SB_1005","CDIF_SB_1144",34,"CDIF_SB_1005","CDIF_SB_1144",34,0,0,0
"CDIF_SB_1005||CDIF_SB_1150","CDIF_SB_1005","CDIF_SB_1150",0,"CDIF_SB_1005","CDIF_SB_1150",0,0,0,0
"CDIF_SB_1005||CDIF_SB_1168","CDIF_SB_1005","CDIF_SB_1168",1,"CDIF_SB_1005","CDIF_SB_1168",1,0,0,0
"CDIF_SB_1005||CDIF_SB_1174","CDIF_SB_1005","CDIF_SB_1174",8272,"CDIF_SB_1005","CDIF_SB_1174",8272,0,0,0
"CDIF_SB_1005||CDIF_SB_1175","CDIF_SB_1005","CDIF_SB_1175",9195,"CDIF_SB_1005","CDIF_SB_1175",9195,0,0,0
"CDIF_SB_1005||CDIF_SB_1178","CDIF_SB_1005","CDIF_SB_1178",10268,"CDIF_SB_1005","CDIF_SB_1178",10268,0,0,0
"CDIF_SB_1005||CDIF_SB_1179","CDIF_SB_1005","CDIF_SB_1179",9195,"CDIF_SB_1005","CDIF_SB_1179",9195,0,0,0
"CDIF_SB_1005||CDIF_SB_1186","CDIF_SB_1005","CDIF_SB_1186",41,"CDIF_SB_1005","CDIF_SB_1186",41,0,0,0
"CDIF_SB_1005||CDIF_SB_120","CDIF_SB_1005","CDIF_SB_120",33,"CDIF_SB_1005","CDIF_SB_120",33,0,0,0
"CDIF_SB_1005||CDIF_SB_1203","CDIF_SB_1005","CDIF_SB_1203",9258,"CDIF_SB_1005","CDIF_SB_1203",9258,0,0,0
"CDIF_SB_1005||CDIF_SB_1206","CDIF_SB_1005","CDIF_SB_1206",32,"CDIF_SB_1005","CDIF_SB_1206",32,0,0,0
"CDIF_SB_1005||CDIF_SB_1216","CDIF_SB_1005","CDIF_SB_1216",8481,"CDIF_SB_1005","CDIF_SB_1216",8481,0,0,0
"CDIF_SB_1005||CDIF_SB_1221","CDIF_SB_1005","CDIF_SB_1221",33,"CDIF_SB_1005","CDIF_SB_1221",33,0,0,0
"CDIF_SB_1005||CDIF_SB_1224","CDIF_SB_1005","CDIF_SB_1224",32,"CDIF_SB_1005","CDIF_SB_1224",32,0,0,0
"CDIF_SB_1005||CDIF_SB_1227","CDIF_SB_1005","CDIF_SB_1227",53,"CDIF_SB_1005","CDIF_SB_1227",53,0,0,0
"CDIF_SB_1005||CDIF_SB_1234","CDIF_SB_1005","CDIF_SB_1234",39,"CDIF_SB_1005","CDIF_SB_1234",39,0,0,0
"CDIF_SB_1005||CDIF_SB_1237","CDIF_SB_1005","CDIF_SB_1237",8805,"CDIF_SB_1005","CDIF_SB_1237",8805,0,0,0
"CDIF_SB_1005||CDIF_SB_1240","CDIF_SB_1005","CDIF_SB_1240",6163,"CDIF_SB_1005","CDIF_SB_1240",6163,0,0,0
"CDIF_SB_1005||CDIF_SB_1242","CDIF_SB_1005","CDIF_SB_1242",39,"CDIF_SB_1005","CDIF_SB_1242",39,0,0,0
"CDIF_SB_1005||CDIF_SB_1247","CDIF_SB_1005","CDIF_SB_1247",14163,"CDIF_SB_1005","CDIF_SB_1247",14163,0,0,0
"CDIF_SB_1005||CDIF_SB_1249","CDIF_SB_1005","CDIF_SB_1249",5639,"CDIF_SB_1005","CDIF_SB_1249",5639,0,0,0
"CDIF_SB_1005||CDIF_SB_1258","CDIF_SB_1005","CDIF_SB_1258",16118,"CDIF_SB_1005","CDIF_SB_1258",16118,0,0,0
"CDIF_SB_1005||CDIF_SB_1259","CDIF_SB_1005","CDIF_SB_1259",44,"CDIF_SB_1005","CDIF_SB_1259",44,0,0,0
"CDIF_SB_1005||CDIF_SB_1277","CDIF_SB_1005","CDIF_SB_1277",35,"CDIF_SB_1005","CDIF_SB_1277",35,0,0,0
"CDIF_SB_1005||CDIF_SB_1278","CDIF_SB_1005","CDIF_SB_1278",10240,"CDIF_SB_1005","CDIF_SB_1278",10240,0,0,0
"CDIF_SB_1005||CDIF_SB_1284","CDIF_SB_1005","CDIF_SB_1284",37,"CDIF_SB_1005","CDIF_SB_1284",37,0,0,0
"CDIF_SB_1005||CDIF_SB_1290","CDIF_SB_1005","CDIF_SB_1290",8765,"CDIF_SB_1005","CDIF_SB_1290",8765,0,0,0
"CDIF_SB_1005||CDIF_SB_1295","CDIF_SB_1005","CDIF_SB_1295",10271,"CDIF_SB_1005","CDIF_SB_1295",10271,0,0,0
"CDIF_SB_1005||CDIF_SB_1297","CDIF_SB_1005","CDIF_SB_1297",37,"CDIF_SB_1005","CDIF_SB_1297",37,0,0,0
"CDIF_SB_1005||CDIF_SB_1298","CDIF_SB_1005","CDIF_SB_1298",41,"CDIF_SB_1005","CDIF_SB_1298",41,0,0,0
"CDIF_SB_1005||CDIF_SB_1308","CDIF_SB_1005","CDIF_SB_1308",9256,"CDIF_SB_1005","CDIF_SB_1308",9256,0,0,0
"CDIF_SB_1005||CDIF_SB_1309","CDIF_SB_1005","CDIF_SB_1309",6171,"CDIF_SB_1005","CDIF_SB_1309",6171,0,0,0
"CDIF_SB_1005||CDIF_SB_1312","CDIF_SB_1005","CDIF_SB_1312",34,"CDIF_SB_1005","CDIF_SB_1312",34,0,0,0
"CDIF_SB_1005||CDIF_SB_1325","CDIF_SB_1005","CDIF_SB_1325",50,"CDIF_SB_1005","CDIF_SB_1325",50,0,0,0
"CDIF_SB_1005||CDIF_SB_1349","CDIF_SB_1005","CDIF_SB_1349",8304,"CDIF_SB_1005","CDIF_SB_1349",8304,0,0,0
"CDIF_SB_1005||CDIF_SB_135","CDIF_SB_1005","CDIF_SB_135",51,"CDIF_SB_1005","CDIF_SB_135",51,0,0,0
"CDIF_SB_1005||CDIF_SB_1355","CDIF_SB_1005","CDIF_SB_1355",41,"CDIF_SB_1005","CDIF_SB_1355",41,0,0,0
"CDIF_SB_1005||CDIF_SB_1356","CDIF_SB_1005","CDIF_SB_1356",6219,"CDIF_SB_1005","CDIF_SB_1356",6219,0,0,0
"CDIF_SB_1005||CDIF_SB_1360","CDIF_SB_1005","CDIF_SB_1360",42,"CDIF_SB_1005","CDIF_SB_1360",42,0,0,0
"CDIF_SB_1005||CDIF_SB_1367","CDIF_SB_1005","CDIF_SB_1367",10265,"CDIF_SB_1005","CDIF_SB_1367",10265,0,0,0
"CDIF_SB_1005||CDIF_SB_1369","CDIF_SB_1005","CDIF_SB_1369",8286,"CDIF_SB_1005","CDIF_SB_1369",8286,0,0,0
"CDIF_SB_1005||CDIF_SB_1377","CDIF_SB_1005","CDIF_SB_1377",8747,"CDIF_SB_1005","CDIF_SB_1377",8747,0,0,0
"CDIF_SB_1005||CDIF_SB_1382","CDIF_SB_1005","CDIF_SB_1382",37,"CDIF_SB_1005","CDIF_SB_1382",37,0,0,0
"CDIF_SB_1005||CDIF_SB_1389","CDIF_SB_1005","CDIF_SB_1389",16419,"CDIF_SB_1005","CDIF_SB_1389",16419,0,0,0
"CDIF_SB_1005||CDIF_SB_1410","CDIF_SB_1005","CDIF_SB_1410",8577,"CDIF_SB_1005","CDIF_SB_1410",8577,0,0,0
"CDIF_SB_1005||CDIF_SB_1439","CDIF_SB_1005","CDIF_SB_1439",8793,"CDIF_SB_1005","CDIF_SB_1439",8793,0,0,0
"CDIF_SB_1005||CDIF_SB_1454","CDIF_SB_1005","CDIF_SB_1454",46,"CDIF_SB_1005","CDIF_SB_1454",46,0,0,0
"CDIF_SB_1005||CDIF_SB_1463","CDIF_SB_1005","CDIF_SB_1463",8747,"CDIF_SB_1005","CDIF_SB_1463",8747,0,0,0
"CDIF_SB_1005||CDIF_SB_1486","CDIF_SB_1005","CDIF_SB_1486",35,"CDIF_SB_1005","CDIF_SB_1486",35,0,0,0
"CDIF_SB_1005||CDIF_SB_1487","CDIF_SB_1005","CDIF_SB_1487",9193,"CDIF_SB_1005","CDIF_SB_1487",9193,0,0,0
"CDIF_SB_1005||CDIF_SB_1489","CDIF_SB_1005","CDIF_SB_1489",2,"CDIF_SB_1005","CDIF_SB_1489",2,0,0,0
"CDIF_SB_1005||CDIF_SB_1490","CDIF_SB_1005","CDIF_SB_1490",53,"CDIF_SB_1005","CDIF_SB_1490",53,0,0,0
"CDIF_SB_1005||CDIF_SB_1494","CDIF_SB_1005","CDIF_SB_1494",9195,"CDIF_SB_1005","CDIF_SB_1494",9195,0,0,0
"CDIF_SB_1005||CDIF_SB_1501","CDIF_SB_1005","CDIF_SB_1501",5661,"CDIF_SB_1005","CDIF_SB_1501",5661,0,0,0
"CDIF_SB_1005||CDIF_SB_1521","CDIF_SB_1005","CDIF_SB_1521",9194,"CDIF_SB_1005","CDIF_SB_1521",9194,0,0,0
"CDIF_SB_1005||CDIF_SB_1522","CDIF_SB_1005","CDIF_SB_1522",31,"CDIF_SB_1005","CDIF_SB_1522",31,0,0,0
"CDIF_SB_1005||CDIF_SB_1527","CDIF_SB_1005","CDIF_SB_1527",31,"CDIF_SB_1005","CDIF_SB_1527",31,0,0,0
"CDIF_SB_1005||CDIF_SB_1530","CDIF_SB_1005","CDIF_SB_1530",40,"CDIF_SB_1005","CDIF_SB_1530",40,0,0,0
"CDIF_SB_1005||CDIF_SB_1536","CDIF_SB_1005","CDIF_SB_1536",37,"CDIF_SB_1005","CDIF_SB_1536",37,0,0,0
"CDIF_SB_1005||CDIF_SB_1539","CDIF_SB_1005","CDIF_SB_1539",11409,"CDIF_SB_1005","CDIF_SB_1539",11409,0,0,0
"CDIF_SB_1005||CDIF_SB_1569","CDIF_SB_1005","CDIF_SB_1569",6171,"CDIF_SB_1005","CDIF_SB_1569",6171,0,0,0
"CDIF_SB_1005||CDIF_SB_1570","CDIF_SB_1005","CDIF_SB_1570",9168,"CDIF_SB_1005","CDIF_SB_1570",9168,0,0,0
"CDIF_SB_1005||CDIF_SB_1572","CDIF_SB_1005","CDIF_SB_1572",6563,"CDIF_SB_1005","CDIF_SB_1572",6563,0,0,0
"CDIF_SB_1005||CDIF_SB_1579","CDIF_SB_1005","CDIF_SB_1579",10263,"CDIF_SB_1005","CDIF_SB_1579",10263,0,0,0
"CDIF_SB_1005||CDIF_SB_159","CDIF_SB_1005","CDIF_SB_159",15261,"CDIF_SB_1005","CDIF_SB_159",15261,0,0,0
"CDIF_SB_1005||CDIF_SB_1592","CDIF_SB_1005","CDIF_SB_1592",9160,"CDIF_SB_1005","CDIF_SB_1592",9160,0,0,0
"CDIF_SB_1005||CDIF_SB_1593","CDIF_SB_1005","CDIF_SB_1593",8651,"CDIF_SB_1005","CDIF_SB_1593",8651,0,0,0
"CDIF_SB_1005||CDIF_SB_1594","CDIF_SB_1005","CDIF_SB_1594",6286,"CDIF_SB_1005","CDIF_SB_1594",6286,0,0,0
"CDIF_SB_1005||CDIF_SB_1599","CDIF_SB_1005","CDIF_SB_1599",0,"CDIF_SB_1005","CDIF_SB_1599",0,0,0,0
"CDIF_SB_1005||CDIF_SB_16","CDIF_SB_1005","CDIF_SB_16",13916,"CDIF_SB_1005","CDIF_SB_16",13916,0,0,0
"CDIF_SB_1005||CDIF_SB_160","CDIF_SB_1005","CDIF_SB_160",6166,"CDIF_SB_1005","CDIF_SB_160",6166,0,0,0
"CDIF_SB_1005||CDIF_SB_161","CDIF_SB_1005","CDIF_SB_161",10270,"CDIF_SB_1005","CDIF_SB_161",10270,0,0,0
"CDIF_SB_1005||CDIF_SB_1610","CDIF_SB_1005","CDIF_SB_1610",13953,"CDIF_SB_1005","CDIF_SB_1610",13953,0,0,0
"CDIF_SB_1005||CDIF_SB_1612","CDIF_SB_1005","CDIF_SB_1612",9576,"CDIF_SB_1005","CDIF_SB_1612",9576,0,0,0
"CDIF_SB_1005||CDIF_SB_1620","CDIF_SB_1005","CDIF_SB_1620",43,"CDIF_SB_1005","CDIF_SB_1620",43,0,0,0
"CDIF_SB_1005||CDIF_SB_1634","CDIF_SB_1005","CDIF_SB_1634",8915,"CDIF_SB_1005","CDIF_SB_1634",8915,0,0,0
